,county,state,Lat,Lng
2281,Victoria,Texas,28.8052674,-97.0035982
2282,Walker,Texas,30.6815394,-95.6457951
2283,Waller,Texas,30.0566085,-95.9268986
2284,Washington,Texas,30.2352956,-96.365157
2285,Webb,Texas,27.7925109,-99.4228149
2286,Wharton,Texas,29.3116366,-96.1027371
2287,Wichita,Texas,33.9309651,-98.7481167
2288,Willacy,Texas,26.4948223,-97.69822719999999
2289,Williamson,Texas,30.7591685,-97.69822719999999
2290,Wilson,Texas,33.31703520000001,-101.7240454
2291,Winkler,Texas,31.76846,-103.0817903
2292,Wise,Texas,33.2895861,-97.69822719999999
2293,Wood,Texas,32.8296216,-95.35208759999999
2294,Young,Texas,33.2200087,-98.7481167
2295,Zapata,Texas,26.9072605,-99.27142549999999
2296,Box Elder,Utah,41.5380087,-113.1918021
2297,Cache,Utah,41.8353064,-112.0059296
2298,Carbon,Utah,39.6479807,-110.6168921
2299,Davis,Utah,40.9628845,-112.0953297
2300,Duchesne,Utah,40.1632913,-110.4029329
2301,Emery,Utah,38.9230307,-111.2487809
2302,Garfield,Utah,37.8400344,-111.2845025
2303,Grand,Utah,39.0086287,-109.5613343
2304,Iron,Utah,37.7854715,-113.1918021
2305,Juab,Utah,39.7108104,-112.7152125
2306,Kane,Utah,37.293251,-112.4291464
2307,Millard,Utah,39.0611744,-113.1918021
2308,Salt Lake,Utah,40.7607793,-111.8910474
2309,San Juan,Utah,37.4634157,-109.7591675
2310,Summit,Utah,37.801087,-112.9363354
2311,Tooele,Utah,40.53077760000001,-112.29828
2312,Uintah,Utah,41.1441104,-111.9232738
2313,Utah,Utah,39.3209801,-111.0937311
2314,Wasatch,Utah,40.3629418,-110.9983515
2315,Washington,Utah,37.1305373,-113.5082867
2316,Weber,Utah,41.2602635,-111.9522491
2317,Addison,Vermont,44.0886671,-73.30262200000001
2318,Bennington,Vermont,42.8781345,-73.1967741
2319,Caledonia,Vermont,44.55051,-72.04819069999999
2320,Chittenden,Vermont,43.7271064,-72.9428417
2321,Essex,Vermont,44.4905054,-73.1112433
2322,Franklin,Vermont,44.9812585,-72.91655469999999
2323,Grand Isle,Vermont,44.72254359999999,-73.2923538
2324,Lamoille,Vermont,44.64334179999999,-72.6314026
2325,Orange,Vermont,44.148376,-72.4030806
2326,Orleans,Vermont,44.8113194,-72.2025287
2327,Rutland,Vermont,43.6106237,-72.9726065
2328,Washington,Vermont,44.105619,-72.43260099999999
2329,Windham,Vermont,43.1734338,-72.7234481
2330,Windsor,Vermont,43.4799996,-72.3865679
2331,Accomack,Virginia,37.7063323,-75.8069082
2332,Albemarle,Virginia,38.0567092,-78.6114999
2333,Alexandria city,Virginia,38.8048355,-77.0469214
2334,Alleghany,Virginia,37.8531975,-80.0534923
2335,Amelia,Virginia,37.3212714,-77.973865
2336,Amherst,Virginia,37.5851412,-79.0514134
2337,Appomattox,Virginia,37.3570894,-78.8252911
2338,Arlington,Virginia,38.8799697,-77.1067698
2339,Augusta,Virginia,38.2004562,-79.24511489999999
2340,Bedford,Virginia,37.3343079,-79.52308769999999
2341,Botetourt,Virginia,37.5774613,-79.7848422
2342,Bristol city,Virginia,36.595142,-82.1887368
2343,Brunswick,Virginia,36.7570589,-77.8367282
2344,Buchanan,Virginia,37.5273566,-79.67976139999999
2345,Buckingham,Virginia,37.5518299,-78.55451649999999
2346,Buena Vista city,Virginia,37.7343004,-79.35392379999999
2347,Campbell,Virginia,37.221014,-79.1096901
2348,Caroline,Virginia,38.0445557,-77.2864879
2349,Carroll,Virginia,36.6778699,-80.7214417
2350,Charles City,Virginia,37.34389060000001,-77.071268
2351,Charlotte,Virginia,37.0467412,-78.6114999
2352,Charlottesville city,Virginia,38.0293059,-78.47667810000002
2353,Chesapeake city,Virginia,36.7682088,-76.2874927
2354,Chesterfield,Virginia,37.3770935,-77.5049863
2355,Clarke,Virginia,39.15165830000001,-77.973865
2356,Colonial Heights city,Virginia,37.244039,-77.4102607
2357,Covington city,Virginia,37.7934585,-79.99394629999999
2358,Craig,Virginia,37.44658950000001,-80.23213129999999
2359,Culpeper,Virginia,38.4729632,-77.9962512
2360,Cumberland,Virginia,37.4963918,-78.24486639999999
2361,Danville city,Virginia,36.5859718,-79.39502279999999
2362,Dinwiddie,Virginia,37.0774889,-77.5857056
2363,Emporia city,Virginia,36.6859829,-77.5424809
2364,Fairfax,Virginia,38.84622359999999,-77.30637329999999
2365,Fairfax city,Virginia,38.84622359999999,-77.30637329999999
2366,Fauquier,Virginia,38.7208787,-77.79097759999999
2367,Floyd,Virginia,36.9112443,-80.3200502
2368,Fluvanna,Virginia,37.8532863,-78.24761459999999
2369,Franklin,Virginia,36.6776507,-76.9224608
2370,Franklin city,Virginia,36.6776507,-76.9224608
2371,Frederick,Virginia,39.2096441,-78.2601024
2372,Fredericksburg city,Virginia,38.3031837,-77.4605399
2373,Galax city,Virginia,36.6612387,-80.9239671
2374,Giles,Virginia,37.3132885,-80.6770787
2375,Gloucester,Virginia,37.4098631,-76.52661739999999
2376,Goochland,Virginia,37.6841421,-77.885374
2377,Greene,Virginia,38.3120359,-78.4524591
2378,Greensville,Virginia,36.60568860000001,-77.6077865
2379,Halifax,Virginia,36.7659709,-78.92834409999999
2380,Hampton city,Virginia,37.0298687,-76.34522179999999
2381,Hanover,Virginia,37.7665686,-77.37024439999999
2382,Harrisonburg city,Virginia,38.4495688,-78.8689155
2383,Henrico,Virginia,37.5059332,-77.3324425
2384,Henry,Virginia,36.6588867,-79.96403389999999
2385,Hopewell city,Virginia,37.3043154,-77.28720009999999
2386,Isle of Wight,Virginia,36.9288915,-76.6874701
2387,James City,Virginia,37.3002132,-76.8028933
2388,King George,Virginia,38.2664512,-77.18078419999999
2389,King William,Virginia,37.6871635,-77.01368389999999
2390,King and Queen,Virginia,37.7298568,-76.8951551
2391,Lancaster,Virginia,37.7475945,-76.5025742
2392,Lee,Virginia,36.7075931,-83.03613759999999
2393,Lexington city,Virginia,37.78402080000001,-79.4428157
2394,Loudoun,Virginia,39.076767,-77.6536125
2395,Louisa,Virginia,38.0251394,-78.00416489999999
2396,Lunenburg,Virginia,36.92614349999999,-78.24761459999999
2397,Lynchburg city,Virginia,37.4137536,-79.14224639999999
2398,Madison,Virginia,38.3804062,-78.25750350000001
2399,Manassas Park city,Virginia,38.7840035,-77.4697111
2400,Manassas city,Virginia,38.7509488,-77.47526669999999
2401,Mathews,Virginia,37.437006,-76.3206618
2402,Mecklenburg,Virginia,36.6421724,-78.3842227
2403,Middlesex,Virginia,37.6040106,-76.5257007
2404,Montgomery,Virginia,37.2070304,-80.4103957
2405,Nelson,Virginia,36.5623628,-78.7047266
2406,New Kent,Virginia,37.4653757,-76.964306
2407,Newport News city,Virginia,37.0870821,-76.4730122
2408,Norfolk city,Virginia,36.8507689,-76.28587259999999
2409,Northampton,Virginia,37.226762,-75.9927652
2410,Northumberland,Virginia,37.9035732,-76.4100267
2411,Nottoway,Virginia,37.1148487,-78.0195387
2412,Orange,Virginia,38.2454106,-78.1108342
2413,Page,Virginia,38.63013309999999,-78.52065
2414,Petersburg city,Virginia,37.2279279,-77.40192669999999
2415,Pittsylvania,Virginia,36.7440186,-79.4703885
2416,Poquoson city,Virginia,37.1223664,-76.3457773
2417,Portsmouth city,Virginia,36.8354258,-76.2982742
2418,Powhatan,Virginia,37.5415273,-77.91882389999999
2419,Prince Edward,Virginia,37.1982888,-78.4297187
2420,Prince George,Virginia,37.2220383,-77.2856305
2421,Prince William,Virginia,38.7838939,-77.6077865
2422,Pulaski,Virginia,37.0478982,-80.7797935
2423,Radford city,Virginia,37.13179239999999,-80.5764477
2424,Rappahannock,Virginia,38.6762327,-78.1564432
2425,Richmond,Virginia,37.5407246,-77.4360481
2426,Richmond city,Virginia,37.5407246,-77.4360481
2427,Roanoke,Virginia,37.2709704,-79.9414266
2428,Roanoke city,Virginia,37.2709704,-79.9414266
2429,Rockbridge,Virginia,37.8062214,-79.5153773
2430,Rockingham,Virginia,38.5825919,-78.8835548
2431,Russell,Virginia,36.9904385,-82.08429009999999
2432,Salem city,Virginia,37.2934681,-80.05476259999999
2433,Scott,Virginia,36.6815794,-82.605118
2434,Shenandoah,Virginia,38.4851245,-78.625016
2435,Smyth,Virginia,36.8687921,-81.5596427
2436,Southampton,Virginia,36.6788512,-77.10249019999999
2437,Spotsylvania,Virginia,38.204165,-77.6077865
2438,Stafford,Virginia,38.4220687,-77.4083086
2439,Staunton city,Virginia,38.149576,-79.0716958
2440,Suffolk city,Virginia,36.7282054,-76.5835621
2441,Surry,Virginia,37.1379265,-76.8352384
2442,Sussex,Virginia,36.9058167,-77.2405153
2443,Tazewell,Virginia,37.11483740000001,-81.5195548
2444,Virginia Beach city,Virginia,36.8529263,-75.97798499999999
2445,Warren,Virginia,38.9331749,-78.24761459999999
2446,Washington,Virginia,38.7134301,-78.1590813
2447,Waynesboro city,Virginia,38.0684692,-78.8894682
2448,Westmoreland,Virginia,38.112732,-76.7798172
2449,Williamsburg city,Virginia,37.2707022,-76.7074571
2450,Winchester city,Virginia,39.1856597,-78.1633341
2451,Wise,Virginia,36.9759345,-82.5757108
2452,Wythe,Virginia,36.9484414,-81.0848477
2453,York,Virginia,37.2103925,-76.3868797
2454,Adams,Washington,46.9272238,-118.51098
2455,Asotin,Washington,46.3393265,-117.0482116
2456,Benton,Washington,46.3166362,-119.5021582
2457,Chelan,Washington,47.8408323,-120.0168079
2458,Clallam,Washington,48.1157149,-123.4325159
2459,Clark,Washington,45.7466471,-122.5194378
2460,Columbia,Washington,46.2775138,-117.814262
2461,Cowlitz,Washington,46.1746472,-122.7746902
2462,Douglas,Washington,47.7790617,-119.7474606
2463,Ferry,Washington,45.3391165,-86.93778239999999
2464,Franklin,Washington,47.3009348,-121.9528898
2465,Grant,Washington,47.1981147,-119.3732456
2466,Grays Harbor,Washington,46.9953526,-123.7012468
2467,Island,Washington,47.9982761,-122.4395026
2468,Jefferson,Washington,39.7359407,-75.0659647
2469,King,Washington,47.5480339,-121.9836029
2470,Kitsap,Washington,47.6476607,-122.6412583
2471,Kittitas,Washington,46.98318219999999,-120.4170102
2472,Klickitat,Washington,45.81706680000001,-121.1525716
2473,Lewis,Washington,46.6195461,-122.4554639
2474,Lincoln,Washington,47.8290456,-118.414992
2475,Mason,Washington,47.4251146,-123.1951376
2476,Okanogan,Washington,48.361262,-119.5833869
2477,Pacific,Washington,47.2645452,-122.2501201
2478,Pend Oreille,Washington,48.43590649999999,-117.3173375
2479,Pierce,Washington,47.0675877,-122.1295269
2480,San Juan,Washington,48.61180350000001,-122.9602621
2481,Skagit,Washington,48.4241961,-121.7114362
2482,Skamania,Washington,45.6176095,-122.0488678
2483,Snohomish,Washington,47.91287560000001,-122.0981847
2484,Spokane,Washington,47.6587802,-117.4260465
2485,Stevens,Washington,48.4558249,-117.9059909
2486,Thurston,Washington,46.8645747,-122.7695986
2487,Wahkiakum,Washington,46.3259463,-123.4945592
2488,Walla Walla,Washington,46.0645809,-118.3430208
2489,Whatcom,Washington,48.8787167,-121.9718658
2490,Whitman,Washington,46.8363403,-117.5887295
2491,Yakima,Washington,46.6020711,-120.5058987
2492,Barbour,West Virginia,39.1398692,-80.0087746
2493,Berkeley,West Virginia,39.62699020000001,-78.2271957
2494,Boone,West Virginia,37.9838605,-81.73494199999999
2495,Braxton,West Virginia,38.7023371,-80.7214417
2496,Brooke,West Virginia,40.2697757,-80.5660657
2497,Cabell,West Virginia,38.43919270000001,-82.25832969999999
2498,Fayette,West Virginia,38.0615913,-81.0754657
2499,Greenbrier,West Virginia,38.0198478,-80.54384499999999
2500,Hampshire,West Virginia,39.3349019,-78.5660852
2501,Hancock,West Virginia,40.5123559,-80.5660657
2502,Hardy,West Virginia,39.0416116,-78.9288242
2503,Harrison,West Virginia,39.33481260000001,-80.365865
2504,Jackson,West Virginia,38.8139943,-81.64734399999999
2505,Jefferson,West Virginia,38.3753721,-81.7804057
2506,Kanawha,West Virginia,38.2556905,-81.42789839999999
2507,Lewis,West Virginia,39.0196167,-80.54384499999999
2508,Logan,West Virginia,37.8487147,-81.9934581
2509,Marion,West Virginia,39.5288627,-80.23213129999999
2510,Marshall,West Virginia,39.8926818,-80.6770787
2511,Mason,West Virginia,39.021745,-82.0290296
2512,McDowell,West Virginia,37.3860467,-81.64734399999999
2513,Mercer,West Virginia,37.4322638,-81.1196075
2514,Mineral,West Virginia,39.4068988,-78.8835548
2515,Monongalia,West Virginia,39.6695849,-79.96403389999999
2516,Morgan,West Virginia,39.0261904,-81.7631871
2517,Nicholas,West Virginia,38.3307714,-80.7657804
2518,Ohio,West Virginia,40.1111311,-80.610489
2519,Pendleton,West Virginia,38.74517669999999,-79.29021329999999
2520,Pleasants,West Virginia,39.3761707,-81.1416691
2521,Preston,West Virginia,39.5641007,-79.6951103
2522,Putnam,West Virginia,38.4991939,-81.909826
2523,Raleigh,West Virginia,37.7381597,-81.2518833
2524,Randolph,West Virginia,38.8092552,-80.0087746
2525,Roane,West Virginia,38.7564882,-81.42789839999999
2526,Taylor,West Virginia,39.3417635,-79.96403389999999
2527,Tucker,West Virginia,39.1083806,-79.6502105
2528,Tyler,West Virginia,39.4977025,-80.8543847
2529,Upshur,West Virginia,38.8696797,-80.23213129999999
2530,Wayne,West Virginia,38.2214748,-82.4423747
2531,Wetzel,West Virginia,39.5655978,-80.6770787
2532,Wirt,West Virginia,39.04360930000001,-81.38393260000001
2533,Wood,West Virginia,38.7714726,-81.9154142
2534,Wyoming,West Virginia,37.5823343,-81.60177449999999
2535,Adams,Wisconsin,43.95608199999999,-89.81818179999999
2536,Ashland,Wisconsin,46.5924428,-90.8837982
2537,Barron,Wisconsin,45.4013471,-91.8490626
2538,Bayfield,Wisconsin,46.8107671,-90.81824
2539,Brown,Wisconsin,44.45616740000001,-87.9334803
2540,Buffalo,Wisconsin,44.3102354,-91.7538817
2541,Calumet,Wisconsin,43.9120646,-88.3044908
2542,Chippewa,Wisconsin,45.0673752,-91.2924666
2543,Clark,Wisconsin,45.0291368,-90.6590229
2544,Columbia,Wisconsin,43.40466319999999,-89.3226954
2545,Crawford,Wisconsin,43.2491547,-90.8294002
2546,Dane,Wisconsin,43.2505472,-89.5015088
2547,Dodge,Wisconsin,44.1321852,-91.5520942
2548,Door,Wisconsin,44.8341302,-87.3770488
2549,Douglas,Wisconsin,43.69426929999999,-89.5686271
2550,Dunn,Wisconsin,42.959047,-89.3037147
2551,Eau Claire,Wisconsin,44.811349,-91.4984941
2552,Florence,Wisconsin,45.9224168,-88.2520047
2553,Fond du Lac,Wisconsin,43.7730448,-88.4470508
2554,Grant,Wisconsin,42.9397015,-90.6773046
2555,Green,Wisconsin,42.6287336,-89.62516459999999
2556,Iowa,Wisconsin,42.9416737,-90.0746767
2557,Iron,Wisconsin,46.2855114,-90.2347734
2558,Jackson,Wisconsin,43.3238919,-88.1667599
2559,Jefferson,Wisconsin,43.0055594,-88.8073273
2560,Juneau,Wisconsin,43.4055504,-88.7051037
2561,Kenosha,Wisconsin,42.5847425,-87.82118539999999
2562,Kewaunee,Wisconsin,44.4583321,-87.50313969999999
2563,La Crosse,Wisconsin,43.8137751,-91.25190169999999
2564,Lafayette,Wisconsin,42.6293203,-90.0746767
2565,Manitowoc,Wisconsin,44.0886059,-87.657584
2566,Marathon,Wisconsin,44.9064657,-89.7942892
2567,Marinette,Wisconsin,45.0999849,-87.6306623
2568,Marquette,Wisconsin,43.74748049999999,-89.13872649999999
2569,Menominee,Wisconsin,44.8857671,-88.6507943
2570,Milwaukee,Wisconsin,43.0389025,-87.9064736
2571,Monroe,Wisconsin,42.60111939999999,-89.6384532
2572,Oconto,Wisconsin,44.8872124,-87.8645473
2573,Oneida,Wisconsin,44.4799393,-88.22664340000001
2574,Outagamie,Wisconsin,44.4636545,-88.4016041
2575,Ozaukee,Wisconsin,43.3819496,-87.6186379
2576,Pierce,Wisconsin,44.7508921,-92.38136209999999
2577,Polk,Wisconsin,43.3252703,-88.21690269999999
2578,Portage,Wisconsin,43.5391486,-89.46262019999999
2579,Racine,Wisconsin,42.7261309,-87.78285230000002
2580,Richland,Wisconsin,43.3347053,-90.3867928
2581,Rock,Wisconsin,42.6060411,-89.0752499
2582,Rusk,Wisconsin,45.51936490000001,-91.1563029
2583,Sauk,Wisconsin,43.4066375,-89.9253233
2584,Sawyer,Wisconsin,45.8220169,-91.16858859999999
2585,Shawano,Wisconsin,44.7822064,-88.60899169999999
2586,Sheboygan,Wisconsin,43.7508284,-87.71453
2587,St. Croix,Wisconsin,45.4099615,-92.63965089999999
2588,Trempealeau,Wisconsin,44.0055185,-91.4420883
2589,Vilas,Wisconsin,45.9787939,-89.45591619999999
2590,Walworth,Wisconsin,42.5311279,-88.5995456
2591,Washington,Wisconsin,45.3948295,-86.9313007
2592,Waukesha,Wisconsin,43.0116784,-88.2314813
2593,Waupaca,Wisconsin,44.3580348,-89.0859464
2594,Waushara,Wisconsin,44.1313128,-89.20867729999999
2595,Winnebago,Wisconsin,44.0758178,-88.5251126
2596,Wood,Wisconsin,44.4558115,-90.1682271
2597,Albany,Wyoming,41.1841402,-106.1319565
2598,Campbell,Wyoming,44.3956107,-105.4489183
2599,Carbon,Wyoming,41.6032207,-106.912251
2600,Converse,Wyoming,43.0489425,-105.4068079
2601,Crook,Wyoming,44.4975617,-104.6915298
2602,Fremont,Wyoming,43.0119968,-108.6175626
2603,Goshen,Wyoming,42.0334428,-104.3791912
2604,Hot Springs,Wyoming,43.658734,-108.326784
2605,Johnson,Wyoming,43.9557212,-106.4272801
2606,Laramie,Wyoming,41.3113669,-105.5911007
2607,Lincoln,Wyoming,42.0703294,-110.5215459
2608,Natrona,Wyoming,43.0296874,-106.8092162
2609,Niobrara,Wyoming,43.0212373,-104.4723301
2610,Park,Wyoming,44.6782103,-109.4579855
2611,Sheridan,Wyoming,44.7971939,-106.9561791
2612,Sublette,Wyoming,42.8138723,-109.7591675
2613,Sweetwater,Wyoming,41.8519395,-109.1880047
2614,Teton,Wyoming,43.853632,-110.6314491
2615,Uinta,Wyoming,41.2107397,-110.6168921
2616,Washakie,Wyoming,43.006346,-108.882346
